"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117"
"1",-0.585005983650851,0.372840635694691,0.402748565943287,0.270500901006402,-0.0366366852860186,0.127133660700765,-0.497340618779438,0.414419632566964,0.173972161244852,-0.839695871993464,0.770726617288215,-0.156525782198132,-0.679951109764564,0.705705808832904,-0.254095739701356,-0.0752138200202871,0.329286011576192,-0.40449710409938,-0.0615894060910516,-0.0248922284997149,0.600166841396357,-0.559371291703532,0.332364587933313,0.453643531449013,-0.754221548232339,0.635623398066567,0.0499250131548397,-0.449547236981608,0.432259259780209,-0.0839406872600682,-0.458257870777422,0.185608925888631,0.866063920213119,-0.860583864061351,0.619923976459386,0.398603522674035,-1.14066759059784,0.938077442899489,-0.0223563686778884,-1.04038656384171,0.942468459564136,-0.305639557256594,-0.915250345107944,0.70678949669719,0.103525250766366,-0.0523217384621281,0.128329744209224,0.39939350879526,1.01068962993004,-0.161466102969466,-1.29238224505885,2.00765663553688,-1.26848673238174,1.55261915876853,0.429667785489534,0.417182061153033,0.223299263519087,0.879574420307342,-0.417673284673162,0.27216151992953,1.11889762805914,-0.818515928893202,0.72046504173942,0.250468630278227,-0.0521728963970907,0.390748371751109,0.518677081508889,-0.443807198252405,0.247797718014593,-0.119807916551944,0.376060758652846,0.650368099115954,0.0633489745161971,0.568306860057779,-0.855630763128366,-0.847492025481125,0.984760714583666,-0.581517402380176,-0.845290242384247,1.3264943740149,-1.22584466030234,-0.975016865207571,1.21479185245277,-0.844584828121421,0.463263602798282,0.219234328433158,-0.637992687267352,1.07721386259337,-0.501232970803572,0.216509866216199,-0.862313363200789,0.72161517900126,0.240584647725599,-0.613222709952995,-0.452081099185968,1.21173361961904,-1.09079867236372,1.0551956299272,-0.0137785386428921,-1.26560405926835,1.42528000628131,-0.443979822168453,-1.38198790392439,2.0022294369143,-1.09195453887234,-1.15636962564867,1.49347802096623,-1.11216664105617,0.0161731452406411,-0.625446029160338,0.861498897907118,-0.870700369669891,0.883806182621586,0.261707209175169,-1.30599937617108,1.20402376112389,-0.266975052006572
"2",-2.72360734804098,2.44939851038955,-0.785777959856936,-1.46892879586064,1.13104095218933,0.489949691073905,-2.42338831533518,2.0724985651996,-0.754300417990314,-2.59586629491455,2.4421378025745,-1.21732066924274,-2.46496369603444,2.43519964659659,-1.31590658704336,-1.65708982826165,1.8949598836538,-1.03952080817227,-1.71515152114201,1.22316675559668,1.29164472721728,-2.44894528828053,2.08891987981854,-0.416668484696617,-2.62298260872626,2.34759713424628,-0.605875747636397,-1.86136544391145,1.7886601842069,-0.168367914774928,-2.62683550728721,1.81019454214591,0.717540350129018,-2.75591254565432,2.26091578715625,-0.31146515164017,-2.8231189616999,2.40255108602947,-0.54590266146173,-2.86815671121172,2.48454510085783,-1.08727758196408,-2.67105638212067,2.3269242113231,-0.785420726954996,-1.82768714563753,1.95440690162246,-0.849301208837371,-0.247479451536533,0.420432836992337,-0.127476622109811,2.34766256083189,-1.48287622540063,1.34843865962052,0.76983887411528,0.365555427646588,0.0980288527886633,-1.82169172417775,0.747509098673867,0.315080153589681,0.256865606957022,-0.296247512796854,0.749975313918086,-1.60749762033774,1.13982301542549,0.275879104491855,-0.502816152753161,0.618397564033155,-0.0783021622401693,-1.94050204477023,1.37117949222237,0.330085193246997,-1.96666695163767,1.93436162983301,-1.47591653810216,-2.48739779690376,2.2487444542074,-1.22055729381659,-2.73042201106791,2.89502123590984,-1.83242800515727,-2.55634598431056,2.50293057716122,-1.52172055155035,-0.897783386608039,1.65762311375745,-1.66868246465919,-0.507440560434723,0.939033112211383,-0.0381653382652505,-1.80360304113694,0.811869484266021,1.37835033703332,-1.06514753250796,0.053123062621206,1.12713435801894,-2.41470701168491,2.77630571946439,-0.777230921786847,-2.81529969142189,3.38667520768033,-1.41385108022854,-2.77426487352807,3.56144443639352,-1.54005754284462,-3.18030243826712,3.29202568518584,-1.94995541961264,0.260431017269043,-0.307212761138467,0.642484719388833,-1.79796761224398,2.7131974413506,-0.810949931722604,-1.6907255498144,2.23419103681613,-0.824619852630326
"3",-2.19520735793354,2.23031118865045,-1.07581014504717,-1.2588839802295,1.5814768674857,-0.681750783585712,-1.9519576610204,2.08461267469545,-1.16506522244487,-2.28951515599405,2.35657626204159,-1.47431960755927,-1.97634694806496,2.06378613076741,-1.18929994171026,-1.29166447130312,1.60655357908146,-0.999989645930329,-1.43306831887875,1.47836049702168,0.132497222334992,-2.02322667661191,2.00597070937418,-0.788392452159713,-2.06122913159473,2.01201145230716,-0.65285522675055,-1.40960905924265,1.46087133673638,-0.238930872383637,-2.2345884745319,1.99074468621804,0.108523011214219,-2.38451154077685,2.27261742289002,-0.874043964589024,-2.51781094317036,2.39636059699057,-1.07079838699866,-2.50262846961443,2.27918924408509,-0.93625323402051,-2.21484155207433,1.92736276691511,-0.344494602772512,-0.760050086709752,1.3463258429843,-0.464593441642643,-0.0415765598634106,0.233667028558217,-0.113027132768196,1.79741498202332,-0.452759688262757,0.63762218677529,-0.503131333641054,1.56400246648477,-0.860597574746278,-1.96169164121264,1.45462637242852,-0.916722488404424,0.236645065918531,-0.389582923784675,0.886729603992917,-1.45559435232867,1.24787516390226,-0.13119778187506,-0.229721797058437,0.32109038221294,0.124433185626776,-1.83508787134823,1.59957240648516,-0.788177071570787,-1.65542360565271,1.80799241128241,-1.59179146431661,-2.467705498854,2.50485608265239,-1.68238581136261,-2.58028295556128,2.85000932347468,-1.90356932936991,-2.32142331340783,2.39216832031092,-1.49165509063835,-0.625328067734917,1.4208153156032,-1.64455534819672,0.0253026277430748,0.796039731455179,-0.654254153185837,-2.15861918611159,1.60849940643702,0.317743912469796,-1.88234685001802,1.70766184599979,0.194111694297808,-2.50878155492784,3.30388002495248,-1.3652767215563,-2.70317832716374,3.26177920906445,-1.29542564114958,-3.07800712150015,3.39147530414419,-0.892497698646004,-2.81717586938043,2.61014401646613,-1.18372961039957,0.471894194330857,0.069324607379454,0.483929929983402,-1.72976410535711,2.98523549904037,-1.19520899267313,-1.47933046714977,2.44200137264987,-0.887328529302335
"4",-0.910405691175447,0.830509048290396,-0.0657659528276575,-0.126025969991601,0.159207500583321,-0.0616439015708008,-0.541039664243776,0.557452776093857,-0.0768596422486523,-0.964731466518209,0.938403094509313,-0.439967196454933,-0.86603540821946,0.969410281333791,-0.639861178257125,-0.157454968266978,0.463931541890468,-0.546865051204852,-0.234028778354841,0.242779186620735,0.425880921736639,-0.690946580312665,0.607240462091269,-0.0397790006541476,-0.877767015395032,0.773731235113522,0.0206195019128004,-0.245029359267186,0.289248395937284,0.16972581695052,-0.720838960809389,0.685458311021984,0.230032305237708,-1.02991604481298,0.927621601729206,-0.210617903432497,-1.0611429804817,0.959763039669326,-0.122064723204835,-1.26919375707306,1.21021338193108,-0.610249579164984,-1.00430148466013,0.87110254592374,-0.222226470304655,-0.166378202416629,0.283439737930596,0.311674009521269,0.608898712456354,-0.703936283747709,0.74601461604906,2.24655154500432,-1.37874224719626,1.87498963340202,0.852368303328078,0.0470494028317849,0.694334075449511,-0.465678128937483,0.352975941250363,0.254727730565881,0.359853099034324,-0.372418122797672,0.827911522386112,-0.247233861735465,0.101672132691056,0.680595841795123,0.283999290981577,0.0036387710273143,-0.0455152136973508,-0.919578137845556,0.759609293745705,-0.641821998441412,-0.619524476363198,0.819873259628543,-0.817996145919797,-1.20248458892498,1.3344400701399,-1.07168630518444,-1.28962478872962,1.66897843822357,-1.25120290707201,-1.32919275594292,1.55107547490746,-1.23637991292303,0.122464965403278,0.793989576823841,-1.37975608705761,0.208134543344138,0.559485590033982,-0.44132968212197,-1.18617465369568,1.11754829107988,-0.114855703883168,-0.808484522087261,0.411934664963221,0.652264134131818,-1.36473362369167,1.75964333407839,-0.533240387613313,-1.29892158342584,1.62621841389692,-0.566297568202976,-1.15470353721855,1.4529725302519,-0.425036494515352,-1.16353935758984,1.13156901074682,-0.485939808870419,0.41032554163395,-0.590688126206173,1.20949861593084,-0.856700823726687,1.19593730899879,-0.0979861269145841,-0.833958003841164,0.591598974111782,0.491051039425798
"5",-1.9818040106173,1.87676531813073,-0.645859818510213,-1.0456002190775,1.28886997003298,-0.524172976402651,-1.60873636825358,1.75882980266582,-1.01579138934721,-2.04320180993493,2.11872308613524,-1.35407013827905,-1.86204734221005,2.05715682379084,-1.37283798319648,-1.13190721928379,1.65158461732882,-1.29712845658592,-0.939676663029495,0.95003161320281,0.343031504349784,-1.76241823677498,1.66033831123475,-0.632442196078379,-1.80617037630871,1.7210122812299,-0.385193756388122,-1.24568516565273,1.38565588733742,-0.291609068540166,-1.32923716860571,1.02954478569462,0.5371267329799,-1.98741348516843,1.82424803154673,-0.527460208430122,-2.26035913328556,2.08928143579552,-0.751410456349026,-2.14840926001244,1.98744800179307,-0.836684414908742,-1.94369489569884,1.74088862417936,-0.444824053254051,-0.625946388738683,0.834105019998287,0.124451146086988,-0.111152371836186,0.270479553406065,-0.0582230537317029,2.05345141316381,-0.75786004650607,0.87977237175946,1.00963259296112,0.435889241249404,-0.2525541928524,-1.74447647974672,1.31952584496407,-0.137137375132415,0.173895281143694,-0.0856890631341903,0.459272765282823,-0.644670324949163,0.521015715592129,0.447945913173803,-0.164372179319419,0.211630026349325,0.307447936580981,-2.18360090153694,1.50901943371792,-0.360805919137625,-1.40196274679535,1.63076991916579,-1.14613975048391,-2.00125094618285,2.21497514766087,-1.58462142429715,-2.3065064211415,2.8182421203361,-2.09397255452188,-2.13050956551262,2.38791233265091,-1.78701074005598,-0.194594106765283,1.19114018599958,-1.59201506181619,0.314404645927552,0.542947979985751,-0.545445636646714,-1.62692283610968,1.31225584776223,0.168528862856499,-0.239659737494336,-0.0409620892732388,0.673156219859495,-1.42449807942632,1.74106043482851,-0.431755699336256,-1.80757399563684,2.23450994495849,-0.853489252766531,-1.68126244580058,2.58155704883377,-1.40640962924969,-2.35469574461888,2.64556151121292,-1.71059090983397,0.814469177003371,-0.479775199465105,0.67850829110902,-0.709689436158195,1.53554069129618,-0.680507836271898,-0.093321052727961,0.97028066915713,-0.558768858945189
"6",-1.51255082531236,1.44634238586694,-0.368147632916611,-0.547361742893966,0.608943408665611,0.117161142011586,-1.22677190061882,1.17344460519356,-0.271187140787082,-1.50727035364282,1.48689409728687,-0.623201443523307,-1.26951058611482,1.44554944903271,-0.822882372298425,-0.519815548635154,1.04338892779387,-0.954558742257075,-0.829829978707443,0.71361821135525,0.71026044657379,-1.52881696459722,1.37962868090762,-0.342696911847133,-1.38539882152567,1.3955920064292,-0.34407650808724,-0.492198475124169,0.735526285911063,-0.261876747016998,-1.47489560223441,1.39963759843498,0.150993282971491,-1.84567074979897,1.75003630153644,-0.58108022857059,-1.8159808685734,1.82697612452932,-0.863227625032453,-1.64462885443343,1.68489447450546,-0.974000310817548,-1.27351698535681,1.23057361546928,-0.515114409844509,-1.39622371646208,1.14781417456125,0.696213537603773,0.418440598130796,-0.305307411562802,0.182328335644176,1.18565303960227,-0.0583803260209057,0.621582350089168,0.267100982820996,0.61213397669486,0.149070655986131,-0.630655907102523,0.447820882913506,0.0886570021228936,0.378802707832352,-0.57642289649458,1.21611548191456,-0.297773589626007,-0.0600438294003032,1.27725223725421,0.367733328143149,-0.355248284099416,0.609242663277782,-1.58063113059392,0.860371931378562,-0.0862056024952373,-0.838884556997623,1.05749463331479,-0.720641863257323,-1.45550074610303,1.40793660618142,-0.527518534905436,-1.82353314135201,2.13223796792496,-1.37766571711555,-1.75900521912796,1.87194349797498,-1.2460548437042,-0.0456521493193656,1.02730720392071,-1.36749704509662,0.127896813639844,0.729735640301577,-0.546263518957488,-1.29490155063295,1.42576762935016,-0.537552392749387,-0.744793831546505,0.679476877032509,0.375911853548059,-1.49625377255168,1.88141301305061,-0.527917820710927,-1.3204791120773,1.77871724679761,-0.715676843068491,-1.00257627337377,1.47546022299766,-0.625232105599976,-1.53521227234628,1.74544493060852,-1.09603593216018,0.17863435748571,0.482232774639104,0.357911494468573,-0.89366664545425,1.96446473915909,-0.904082648356971,-0.954600913573931,1.65699798721861,-0.482275458322627
"7",-0.399108503286105,0.808432766462207,-0.996211061184836,0.493512940446899,0.192687488614966,-1.23233826523605,-0.015491377304437,0.52268819400027,-0.927375987896134,-0.763388859152512,1.25863687833278,-1.52530528851771,-0.715601946571327,1.2555846564076,-1.55033718701567,-0.184787766067511,0.938826225180634,-1.59412050430153,0.612328365033321,-0.0311687249647784,-0.801923974354504,-0.234583600937128,0.732365167367439,-1.17184504441038,-0.562273291603762,1.04611775965734,-1.16967233644313,-0.0097177348464779,0.554610693710006,-0.997708693518708,0.147465877809005,0.604365997109977,-1.1522309963678,-0.427248282044662,0.988204397918887,-1.2996934347082,-0.726724533678334,1.23897472933868,-1.42451850818153,-0.756658185419702,1.19369480969498,-1.39626598630356,-0.603063228082295,0.903229675464325,-1.17289475436464,0.54732753090672,-0.409157302581364,0.372410398051013,0.653903077265628,-0.427585267654487,0.00763389449470682,1.80258432389336,-0.711841443264129,1.22914644020174,0.374274724109771,0.292014671426501,0.513873144504377,-0.167456750968696,0.630521262857642,-0.771893002240561,0.158784162383417,-0.283216144482662,0.911742957960021,1.08166538054156,-0.573393382198386,-0.11017852137483,0.691652922063433,-0.254905945403182,-0.231857591144252,-0.387556480982426,0.14561564175455,-0.155071863400059,-0.260658073721608,0.99688683720151,-1.59483666906366,-0.550288903039901,1.14093693546808,-1.54007992079447,-0.575822028342857,1.61468279785006,-2.00410569913307,-0.622118486864831,1.12551776901686,-1.25025389351054,0.496636540437536,0.760535042181798,-1.98676140770545,0.141885307292609,0.860367719750335,-0.879455015586881,-0.124749830614248,0.61168808994837,-0.679432664608904,1.03612946945212,-0.298254521230124,-0.107660148882822,-0.0267545674072375,0.868001898715279,-0.914784077559016,-0.696948822547759,1.17410709865354,-0.735365377830359,-0.266733554951851,0.937449602009452,-0.792896222199314,-0.729140288259309,1.31216711457272,-1.26000709623218,0.750458960787573,-0.329251674546067,0.405602867458166,-0.142334801033475,0.703104422131076,-0.320678006753923,-0.781239145978347,0.69861460786217,0.0659900372021517
"8",-1.44825709987645,1.97934363593691,-1.72363077424892,-0.500795477955135,1.24460332420476,-1.58627829981346,-1.08845614901272,1.75248811045914,-2.02320168821731,-1.55571777101624,2.36091851103864,-2.66072347978647,-1.38355085965263,2.26688211385793,-2.66294721760969,-0.702489557946107,1.84911618913066,-2.65684438816853,-0.518162683807134,0.949483749147739,-0.596578352304936,-1.32109136689227,1.7269084058698,-1.65983961521448,-1.40403481325466,1.92122864093271,-1.60424044636521,-0.911275609611624,1.55198886622373,-1.4486300846106,-1.150690027248,1.64001170313294,-1.17566096327344,-1.54733345497343,2.00384134867225,-1.62706906929473,-1.72768551552596,2.11800830340225,-1.74568568465505,-1.8821010586604,2.21899032487423,-1.91827349714198,-1.87930176222837,2.08971589105195,-1.59800300428334,-0.467695596929854,1.17738199330159,-0.458992358969658,0.151219017999738,0.11481779514349,-0.260691079290688,1.73652175101969,-0.368307796786377,0.697753075790533,0.627960605781534,0.904540214383159,-0.717869305685118,-1.62676040816356,1.17386348652995,-0.223902906872216,0.399929857068577,-0.300635666242534,0.438482701891767,-0.485620728154806,0.777250841387489,-0.453761115910708,0.138871499433915,0.174412900384609,-0.203066510367845,-1.49718939778023,1.3076567264217,-0.802169676272693,-1.49734984306174,2.12955456020821,-2.40913303777892,-1.66283559401018,2.66318772239152,-3.06696976145631,-1.68778211207857,2.95977914985759,-3.1554291277586,-1.50203677578371,2.55008809876143,-2.91439978142274,-0.0423807148215376,1.67253238691494,-3.05420248380284,0.225356805470254,0.798512448791364,-1.14767237424275,-1.06738895298526,1.37808052828163,-0.953173590560716,0.304179933006845,0.777609924878458,-0.576489842232611,-1.0343036880182,2.34750603858579,-1.75818024747207,-1.83016684426494,2.85247825681525,-1.81095688365084,-1.8894723957023,2.98365422155232,-1.72762292482342,-2.48089037080179,2.86336532942057,-1.93622091507819,0.837209862942013,0.339688691682602,-0.220617308196872,-0.435849284240214,2.26549190670547,-1.89291457072696,-0.794576855010085,2.2855086818733,-1.38952083053361
"9",-0.778567473640057,0.625256556520556,0.229685121010398,0.0714595637158801,0.0834959285110093,-0.212310254941055,-0.540811506270601,0.414880328333045,0.0380738556336851,-0.944757782792707,0.832376248314038,-0.270117415755892,-0.816403011683914,0.764315705695625,-0.25874441443334,-0.232417260597443,0.433832809686345,-0.549932132494386,-0.129837728269416,0.150756474532649,0.428975663218893,-0.866846060125015,0.712129232285291,-0.0620522844974959,-0.807035738182335,0.746800319502025,-0.00805771307281735,-0.0666220694552603,0.0831613320180872,0.238128442806702,-0.894646023017989,0.938286059249722,0.0119646502699649,-1.25798561141013,1.25278107659378,-0.611104548185694,-1.09476145527702,1.14854199126124,-0.52139231141832,-1.0340784812525,1.1079122303413,-0.790928098001786,-0.719364692302855,0.719745233040377,-0.374397263761795,-0.332532577590375,0.586401013701041,0.0687969968977634,0.548451319240522,-0.37465981391605,0.1018583105784,1.36262426317229,-0.407297625061327,1.17352649046102,0.194689009012961,0.459367484999131,0.541159374729745,-0.418958776281126,0.423694803291071,0.0504992892832372,0.583349410454223,-0.60631250972045,0.106523198591463,0.341449074636146,-0.302866890239498,0.700061699600679,0.58115277040696,-0.41573463525464,0.33040897428643,-1.21278395945058,0.691861109499264,-1.38962485498606,-0.588642771831099,1.01943546922127,-1.21130729268598,-1.06093222240572,1.25172910126686,-1.12036722748563,-1.26464301532364,1.88180730491289,-1.6577981614867,-1.13853023084461,1.1992518009515,-0.832043204569965,0.349412507480433,0.494157254497234,-1.31770867571353,0.628312839861397,0.00510855019676402,-0.191946278100959,-1.34511305691215,1.3951390868445,-0.340338609682835,-0.625804381785605,0.491591216421048,0.472188732259358,-1.18303182460131,1.84895544506592,-0.859059666542738,-0.801039841204096,1.65448758038235,-1.25601637829496,-0.325686589958342,1.26512134644092,-1.15571951473005,-0.831861889031882,1.42676439049483,-1.27797206876121,0.263434607000102,0.256733048858569,0.527869472140611,-0.400551656864087,1.65246229131908,-1.20347533665186,-0.197686656501174,1.4262719982298,-0.919177022303824
"10",-2.6356064241036,2.78612680548928,-2.0324261617272,-2.04026473641694,1.56755854497544,0.422796333562523,-2.75248517007234,2.44373590795908,-1.2226997939528,-2.7359277784607,2.78596634214849,-1.92479054517242,-2.43277877705625,2.76544496930944,-2.16630347994741,-1.85700233127888,2.59629705046129,-2.23020388971633,-1.79961648008423,1.24789341608501,1.30110362479086,-2.38359553616973,2.07611488978511,-0.972081633886521,-2.33113773764054,2.55318883336265,-1.82666960114685,-1.77034498949388,2.30479303698706,-1.6336282130063,-2.44295669046693,1.63552602255378,0.438153945797284,-2.41623483860278,2.20255854020545,-1.21302371853133,-2.10590424584997,2.20743263276025,-1.40351107141209,-2.51584024259205,2.68577508369311,-2.33914636954137,-2.30029025344182,2.46267696257901,-1.69978821630022,-0.876364121081272,0.905063584605418,0.0758549081605059,0.272911377289766,0.0472436379980332,-0.368001672880677,0.816544590348,0.162938744769179,0.51754842558325,0.0187451693000069,0.580933914712409,0.356429881514837,-2.71896629603655,2.00506115820517,-1.05185411713502,0.289088514993523,-0.215170018878798,0.574410563697907,-1.18662334348964,0.250051348773567,1.57878437709599,-0.461381427852659,0.712065900699434,-0.402491788060842,-2.03939801220085,1.79398120340298,-1.03091073550606,-2.46048163492158,1.88451622275308,-0.717660246018582,-2.86225536177732,2.68719506688668,-1.5683285212413,-3.18004050732026,3.61309751945996,-2.52810417352081,-2.83269800590882,3.15698029907995,-2.34930919554466,-1.25710318510693,2.36320375592466,-2.33121034028316,-0.207139346681983,1.1912634673012,-0.939509047766503,-2.82602806026516,1.6060329196134,0.986591608131488,-2.164923074849,1.63026825255082,0.415616647710763,-2.17735343806125,2.97573695437252,-1.44161638927176,-2.74520931081909,3.67253885948385,-2.16477242999992,-3.22597702020574,3.675145630017,-1.14044540251814,-2.89393115478527,2.86807682005522,-1.64822500950339,0.108144891560064,0.579545974201984,0.0433409773772688,-1.54675905721891,2.95420970554835,-1.62414684088239,-1.56331022854084,2.15184594778055,-0.862687212104749
