"","V1","V2"
"1",-0.262485593702998,-0.408312471567784
"2",1.09484815282241,0.219637751093765
"3",-1.99509285373109,-2.03720176776609
"4",0.507514521586186,0.476374049890904
"5",-1.03592934177874,2.09502585660647
"6",0.494640618513245,1.30756046976395
"7",-2.64680557234522,0.00444656333682758
"8",0.613458506249492,-1.09512960002236
"9",-1.44040112861116,0.691772278704415
"10",-2.95248947671692,-1.53027404844454
"11",-0.35294001024705,-1.23834219004288
"12",1.85303296006641,1.2677556386204
"13",-1.53172187214908,-1.4184123849455
"14",-1.0516836670328,0.0216578261305338
"15",0.122715832549875,1.85324545956009
"16",-0.670179540810767,0.43534380117348
"17",-2.25271155425142,-1.00951841827008
"18",-1.29597892111404,-2.03842295605727
"19",-0.673602808674259,-0.32841560339333
"20",-1.12947069893341,-0.891163271572178
"21",-1.36023389346076,-3.89599947305898
"22",1.31845592095513,1.78008653401816
"23",-1.5721907463904,-1.54539151914845
"24",-1.3132200395408,-2.43728263637298
"25",-1.92571564365138,-1.20559727629977
"26",-0.169988796722069,-0.829353928164528
"27",0.223319177619549,1.77185220207539
"28",-0.316343628012175,2.76427612838866
"29",-1.23848734558764,-1.47202569058901
"30",-0.461971732661249,-0.171118526650508
"31",-1.05574800015094,-2.50709060135649
"32",0.113767137571956,0.832603367891825
"33",0.41969774643641,1.57868992478423
"34",1.40288312836029,-1.34039995409125
"35",-2.32657984227168,1.40767907349685
"36",-2.68923253923609,-1.14955735345988
"37",-1.59298741957882,-1.20354975904531
"38",-1.5721839858564,0.359550399302662
"39",0.957079917508944,-0.777787279499886
"40",-1.16251263426543,-0.0496096431375012
"41",-0.891266594332422,1.11717132165836
"42",-0.347899016216735,1.14508272648052
"43",0.417846534451649,2.19132462844689
"44",1.61802998607715,0.350481067493684
"45",-0.104573435303091,-2.15281179616613
"46",-0.810289668563583,-1.55668481647368
"47",1.79758980236691,1.75579291069306
"48",0.963898770959791,1.47604927588733
"49",-0.255221509881401,0.79092390841464
"50",-0.766633497413651,0.67939415033749
"51",-1.26115736876078,-1.95746649395955
"52",-0.37202637218492,1.46832968156487
"53",0.179328186135793,-0.132051226179165
"54",-1.02654511066347,-1.32314077773374
"55",1.43969831553926,1.16919924739988
"56",-1.49344046370139,0.343314077291607
"57",0.324996423771444,1.18899415504002
"58",-0.614927764136117,-0.915558497129491
"59",0.520213341247364,0.772849384923684
"60",-0.569173820931617,-1.04159023897722
"61",-1.95976714204567,-1.93252778620465
"62",-0.461300266439255,-0.902770641216206
"63",1.29035653533257,-0.150544194621168
"64",0.731408936974296,1.34235298272718
"65",-0.0156719343629872,-2.79689719220801
"66",0.505701210798908,1.27715500791984
"67",-0.84667176759812,0.800862735283459
"68",0.593838798471824,1.48932912548324
"69",1.89814762359303,1.62981065400393
"70",-1.95388989238577,-0.571056692114494
"71",-0.017923555301575,-2.85090289694995
"72",0.436933404838095,0.900562638149124
"73",-1.72648709750781,-1.81475702267849
"74",0.868585582035212,-1.24237391457391
"75",1.90390692783914,1.61637848954278
"76",2.67813325577677,1.18602075049493
"77",0.906222421116946,1.15599240522271
"78",-0.509441151238069,-2.80110587831046
"79",2.79934130543074,0.234843826844201
"80",0.226687463624411,1.36145552186465
"81",-1.73283169444327,2.06923827672037
"82",0.0254281581784322,-0.243738042037424
"83",-0.241906528806005,0.0191728820237836
"84",-3.25671307758357,-0.183740997835056
"85",-0.624156956057022,-0.968688309740967
"86",0.0115596264687517,-0.46115404159357
"87",-1.16075007384581,0.310287887896498
"88",-1.49547302713704,-0.95152225479378
"89",-1.3376593735962,-0.937871991665944
"90",1.31703554672255,0.238604152116114
"91",-1.57034195443657,0.41423874913721
"92",-2.21044016480827,-2.13455380491859
"93",0.861513691856485,0.107529541733461
"94",1.19182418405698,-0.87483344296068
"95",-1.8106258491974,-0.867517845590454
"96",1.9171636021744,1.01841952863486
"97",1.87988753508289,1.10139788476174
"98",-0.0493396645816391,1.19850994090367
"99",1.66967414927586,2.86915368685149
"100",-0.609639494654282,-1.51663855880645
"101",-0.583433985188752,0.517302923773073
"102",-1.48036972709348,-2.64451411464547
"103",-2.13844068066132,0.469055109070541
"104",-0.610864277018742,0.196093826016291
"105",-0.588518943021658,0.186951457377634
"106",1.62938006020584,-1.40824279364865
"107",0.998277368295817,0.161928273582504
"108",1.28706467443507,0.624516191069295
"109",1.03494583455111,-0.235462744928532
"110",0.89933504312597,1.858001936797
"111",-0.579307173533368,1.0260093037235
"112",2.76626053317555,-1.40214121125663
"113",-1.38861102027776,-1.14269480614764
"114",-0.49333373167058,0.510441379913178
"115",2.45880679406737,1.86787677045107
